unique	code	codeStem	hostSpecies	size	time	compositeSample	trait	trait.val
ripi1h	ripi	ripi1	ripi	small	0	FALSE	barkthick	2.13
LEPA45	LEPA	LEPA4	lepa	large	7	FALSE	density	0.66
cota2d	cota	cota2	cota	small	7	FALSE	density	0.73
eusc2d	eusc	eusc2	eusc	small	7	FALSE	density	0.65
baae3i	baae	baae3	baae	small	7	FALSE	density	0.59
basp2c	basp	basp2	basp	small	7	FALSE	density	0.73
acel2b	acel	acel2	acel	small	7	FALSE	density	0.68
eute1b	eute	eute1	eute	small	7	FALSE	density	0.52
cota3d	cota	cota3	cota	small	7	FALSE	density	0.73
anba1l	anba	anba1	anba	small	7	FALSE	density	0.48
peli2k	peli	peli2	peli	small	7	FALSE	density	0.54
ACPA18	ACPA	ACPA1	acpa	large	7	FALSE	density	0.76
olst1j	olst	olst1	olst	small	7	FALSE	density	0.57
ALLI315	ALLI	ALLI3	alli	large	7	FALSE	density	0.69
cali3f	cali	cali3	cali	small	7	FALSE	density	0.62
lepa2f	lepa	lepa2	lepa	small	7	FALSE	density	0.67
hase1j	hase	hase1	hase	small	7	FALSE	density	0.65
baae3b	baae	baae3	baae	small	7	FALSE	density	0.58
olst1i	olst	olst1	olst	small	7	FALSE	density	0.6
ALLI19	ALLI	ALLI1	alli	large	7	FALSE	density	0.67
leer6c	leer	leer6	leer	small	7	FALSE	density	0.76
ACPA12	ACPA	ACPA1	acpa	large	7	FALSE	density	0.89
lepa1j	lepa	lepa1	lepa	small	7	FALSE	density	0.54
cota3b	cota	cota3	cota	small	7	FALSE	density	0.73
baae3h	baae	baae3	baae	small	7	FALSE	density	0.62
cali3j	cali	cali3	cali	small	7	FALSE	density	0.63
cali3a	cali	cali3	cali	small	7	FALSE	density	0.68
MEDE311	MEDE	MEDE3	mede	large	7	FALSE	density	0.52
EUTE19	EUTE	EUTE1	eute	large	7	FALSE	density	0.71
eute3d	eute	eute3	eute	small	7	FALSE	density	0.54
ripi2i	ripi	ripi2	ripi	small	7	FALSE	density	0.54
acpa3d	acpa	acpa3	acpa	small	7	FALSE	density	0.72
EUTE31	EUTE	EUTE3	eute	large	7	FALSE	density	0.68
ACPA311	ACPA	ACPA3	acpa	large	7	FALSE	density	0.76
lepa1a	lepa	lepa1	lepa	small	7	FALSE	density	0.67
peli3h	peli	peli3	peli	small	7	FALSE	density	0.61
lepa3d	lepa	lepa3	lepa	small	7	FALSE	density	0.7
hase3e	hase	hase3	hase	small	7	FALSE	density	0.65
PELI311	PELI	PELI3	peli	large	7	FALSE	density	0.56
ANBA311	ANBA	ANBA3	anba	large	7	FALSE	density	0.39
ACPA42	ACPA	ACPA4	acpa	large	7	FALSE	density	0.82
LEPA37	LEPA	LEPA3	lepa	large	7	FALSE	density	0.69
EXCU27	EXCU	EXCU2	excu	large	7	FALSE	density	0.62
EXCU28	EXCU	EXCU2	excu	large	7	FALSE	density	0.63
EUSC31	EUSC	EUSC3	eusc	large	7	FALSE	density	0.5
eusc1f	eusc	eusc1	eusc	small	7	FALSE	density	0.6
leer8d	leer	leer8	leer	small	7	FALSE	density	0.69
PELI25	PELI	PELI2	peli	large	7	FALSE	density	0.58
leer8a	leer	leer8	leer	small	7	FALSE	density	0.69
eute2l	eute	eute2	eute	small	7	FALSE	density	0.6
JASC319	JASC	JASC3	jasc	large	7	FALSE	density	0.6
EUTE312	EUTE	EUTE3	eute	large	7	FALSE	density	0.77
EUSC213	EUSC	EUSC2	eusc	large	7	FALSE	density	0.51
ripi1i	ripi	ripi1	ripi	small	7	FALSE	density	0.49
ripi2g	ripi	ripi2	ripi	small	7	FALSE	density	0.5
cota1e	cota	cota1	cota	small	7	FALSE	density	0.71
anba1j	anba	anba1	anba	small	7	FALSE	density	0.48
JASC28	JASC	JASC2	jasc	large	7	FALSE	density	0.56
isan3d	isan	isan3	isan	small	7	FALSE	density	0.8
ANBA23	ANBA	ANBA2	anba	large	7	FALSE	density	0.34
isan3c	isan	isan3	isan	small	7	FALSE	density	0.71
baae1c	baae	baae1	baae	small	7	FALSE	density	0.5
anba1a	anba	anba1	anba	small	7	FALSE	density	0.43
acpa1a	acpa	acpa1	acpa	small	7	FALSE	density	0.72
alli2b	alli	alli2	alli	small	7	FALSE	density	0.65
jasc3e	jasc	jasc3	jasc	small	7	FALSE	density	0.64
mede2a	mede	mede2	mede	small	7	FALSE	density	0.6
PEPU212	PEPU	PEPU2	pepu	large	7	FALSE	density	0.64
penu1b	penu	penu1	penu	small	7	FALSE	density	0.65
MEDE111	MEDE	MEDE1	mede	large	7	FALSE	density	0.49
JASC316	JASC	JASC3	jasc	large	7	FALSE	density	0.65
ALLI211	ALLI	ALLI2	alli	large	7	FALSE	density	0.63
pepu1g	pepu	pepu1	pepu	small	7	FALSE	density	0.62
olst1a	olst	olst1	olst	small	7	FALSE	density	0.63
EXCU16	EXCU	EXCU1	excu	large	7	FALSE	density	0.65
leer5b	leer	leer5	leer	small	7	FALSE	density	0.72
MEDE211	MEDE	MEDE2	mede	large	7	FALSE	density	0.55
acel1l	acel	acel1	acel	small	7	FALSE	density	0.62
hase2h	hase	hase2	hase	small	7	FALSE	density	0.63
olst4f	olst	olst4	olst	small	7	FALSE	density	0.61
EUTE11	EUTE	EUTE1	eute	large	7	FALSE	density	0.73
mede1g	mede	mede1	mede	small	7	FALSE	density	0.51
acpa3f	acpa	acpa3	acpa	small	7	FALSE	density	0.65
cali1h	cali	cali1	cali	small	7	FALSE	density	0.63
leer9c	leer	leer9	leer	small	7	FALSE	density	0.73
excu2f	excu	excu2	excu	small	7	FALSE	density	0.67
olst2i	olst	olst2	olst	small	7	FALSE	density	0.61
ACPA36	ACPA	ACPA3	acpa	large	7	FALSE	density	0.77
jasc1b	jasc	jasc1	jasc	small	7	FALSE	density	0.57
ripi3c	ripi	ripi3	ripi	small	7	FALSE	density	0.49
ALLI38	ALLI	ALLI3	alli	large	7	FALSE	density	0.7
isan5a	isan	isan5	isan	small	7	FALSE	density	0.7
excu2k	excu	excu2	excu	small	7	FALSE	density	0.66
EUSC112	EUSC	EUSC1	eusc	large	7	FALSE	density	0.52
mede3h	mede	mede3	mede	small	7	FALSE	density	0.62
acpa3l	acpa	acpa3	acpa	small	7	FALSE	density	0.71
mede1d	mede	mede1	mede	small	7	FALSE	density	0.55
excu2d	excu	excu2	excu	small	7	FALSE	density	0.67
acpa1k	acpa	acpa1	acpa	small	7	FALSE	density	0.71
ripi3d	ripi	ripi3	ripi	small	7	FALSE	density	0.5
hase3k	hase	hase3	hase	small	7	FALSE	density	0.67
cali1c	cali	cali1	cali	small	7	FALSE	density	0.63
LEPA13	LEPA	LEPA1	lepa	large	7	FALSE	density	0.68
cota2h	cota	cota2	cota	small	7	FALSE	density	0.73
acpa1i	acpa	acpa1	acpa	small	7	FALSE	density	0.72
ACPA16	ACPA	ACPA1	acpa	large	7	FALSE	density	0.76
basp1e	basp	basp1	basp	small	7	FALSE	density	0.7
baae1b	baae	baae1	baae	small	7	FALSE	density	0.51
pepu3g	pepu	pepu3	pepu	small	7	FALSE	density	0.66
MEDE16	MEDE	MEDE1	mede	large	7	FALSE	density	0.5
EUSC34	EUSC	EUSC3	eusc	large	7	FALSE	density	0.54
excu1h	excu	excu1	excu	small	7	FALSE	density	0.7
BAAE39	BAAE	BAAE3	baae	large	7	FALSE	density	0.49
BAAE311	BAAE	BAAE3	baae	large	7	FALSE	density	0.52
peli1l	peli	peli1	peli	small	7	FALSE	density	0.5
BAAE13	BAAE	BAAE1	baae	large	7	FALSE	density	0.46
eute2g	eute	eute2	eute	small	7	FALSE	density	0.52
isan5f	isan	isan5	isan	small	7	FALSE	density	0.73
PELI16	PELI	PELI1	peli	large	7	FALSE	density	0.62
penu3g	penu	penu3	penu	small	7	FALSE	density	0.65
LEPA25	LEPA	LEPA2	lepa	large	7	FALSE	density	0.62
jasc1h	jasc	jasc1	jasc	small	7	FALSE	density	0.53
acel2i	acel	acel2	acel	small	7	FALSE	density	0.59
basp1g	basp	basp1	basp	small	7	FALSE	density	0.7
PELI34	PELI	PELI3	peli	large	7	FALSE	density	0.57
ANBA112	ANBA	ANBA1	anba	large	7	FALSE	density	0.34
ripi3e	ripi	ripi3	ripi	small	7	FALSE	density	0.5
peli2j	peli	peli2	peli	small	7	FALSE	density	0.58
alli1b	alli	alli1	alli	small	7	FALSE	density	0.72
acel5j	acel	acel5	acel	small	7	FALSE	density	0.6
eusc1a	eusc	eusc1	eusc	small	7	FALSE	density	0.69
pepu3d	pepu	pepu3	pepu	small	7	FALSE	density	0.66
hase2g	hase	hase2	hase	small	7	FALSE	density	0.66
basp2h	basp	basp2	basp	small	7	FALSE	density	0.71
PELI35	PELI	PELI3	peli	large	7	FALSE	density	0.57
ANBA33	ANBA	ANBA3	anba	large	7	FALSE	density	0.39
BAAE15	BAAE	BAAE1	baae	large	7	FALSE	density	0.48
pepu2g	pepu	pepu2	pepu	small	7	FALSE	density	0.72
PEPU110	PEPU	PEPU1	pepu	large	7	FALSE	density	0.64
EUTE23	EUTE	EUTE2	eute	large	7	FALSE	density	0.66
MEDE27	MEDE	MEDE2	mede	large	7	FALSE	density	0.57
anba2a	anba	anba2	anba	small	7	FALSE	density	0.5
eusc3l	eusc	eusc3	eusc	small	7	FALSE	density	0.64
JASC113	JASC	JASC1	jasc	large	7	FALSE	density	0.64
LEPA35	LEPA	LEPA3	lepa	large	7	FALSE	density	0.64
EXCU39	EXCU	EXCU3	excu	large	7	FALSE	density	0.63
olst2f	olst	olst2	olst	small	7	FALSE	density	0.59
lepa3k	lepa	lepa3	lepa	small	7	FALSE	density	0.62
jasc2e	jasc	jasc2	jasc	small	7	FALSE	density	0.51
isan4c	isan	isan4	isan	small	7	FALSE	density	0.72
JASC115	JASC	JASC1	jasc	large	7	FALSE	density	0.63
BAAE212	BAAE	BAAE2	baae	large	7	FALSE	density	0.46
acel2d	acel	acel2	acel	small	7	FALSE	density	0.56
eusc2h	eusc	eusc2	eusc	small	7	FALSE	density	0.65
EUSC314	EUSC	EUSC3	eusc	large	7	FALSE	density	0.54
pepu2d	pepu	pepu2	pepu	small	7	FALSE	density	0.72
EUTE32	EUTE	EUTE3	eute	large	7	FALSE	density	0.71
cota1c	cota	cota1	cota	small	7	FALSE	density	0.7
eute3b	eute	eute3	eute	small	7	FALSE	density	0.52
LEPA12	LEPA	LEPA1	lepa	large	7	FALSE	density	0.64
alli1g	alli	alli1	alli	small	7	FALSE	density	0.71
penu3d	penu	penu3	penu	small	7	FALSE	density	0.64
EXCU313	EXCU	EXCU3	excu	large	7	FALSE	density	0.65
penu3h	penu	penu3	penu	small	7	FALSE	density	0.65
PEPU33	PEPU	PEPU3	pepu	large	7	FALSE	density	0.62
peli2a	peli	peli2	peli	small	7	FALSE	density	0.58
excu2h	excu	excu2	excu	small	7	FALSE	density	0.64
EXCU14	EXCU	EXCU1	excu	large	7	FALSE	density	0.67
cali2c	cali	cali2	cali	small	7	FALSE	density	0.71
ALLI21	ALLI	ALLI2	alli	large	7	FALSE	density	0.62
PEPU18	PEPU	PEPU1	pepu	large	7	FALSE	density	0.62
alli3j	alli	alli3	alli	small	7	FALSE	density	0.69
baae1f	baae	baae1	baae	small	7	FALSE	density	0.55
alli3a	alli	alli3	alli	small	7	FALSE	density	0.73
jasc2b	jasc	jasc2	jasc	small	7	FALSE	density	0.55
pepu2j	pepu	pepu2	pepu	small	7	FALSE	density	0.69
mede3d	mede	mede3	mede	small	7	FALSE	density	0.59
PEPU28	PEPU	PEPU2	pepu	large	7	FALSE	density	0.67
MEDE21	MEDE	MEDE2	mede	large	7	FALSE	density	0.58
JASC38	JASC	JASC3	jasc	large	7	FALSE	density	0.68
eute1f	eute	eute1	eute	small	7	FALSE	density	0.47
EUSC210	EUSC	EUSC2	eusc	large	7	FALSE	density	0.59
jasc1e	jasc	jasc1	jasc	small	7	FALSE	density	0.58
peli3a	peli	peli3	peli	small	7	FALSE	density	0.59
anba3c	anba	anba3	anba	small	7	FALSE	density	0.51
ALLI114	ALLI	ALLI1	alli	large	7	FALSE	density	0.67
anba1g	anba	anba1	anba	small	7	FALSE	density	0.51
isan5e	isan	isan5	isan	small	7	FALSE	density	0.7
basp2b	basp	basp2	basp	small	7	FALSE	density	0.74
acel2l	acel	acel2	acel	small	7	FALSE	density	0.6
PEPU213	PEPU	PEPU2	pepu	large	7	FALSE	density	0.66
eusc1d	eusc	eusc1	eusc	small	7	FALSE	density	0.61
penu1e	penu	penu1	penu	small	7	FALSE	density	0.66
alli1l	alli	alli1	alli	small	7	FALSE	density	0.7
mede3l	mede	mede3	mede	small	7	FALSE	density	0.57
excu2e	excu	excu2	excu	small	7	FALSE	density	0.66
basp3e	basp	basp3	basp	small	7	FALSE	density	0.71
leer9d	leer	leer9	leer	small	7	FALSE	density	0.77
ANBA14	ANBA	ANBA1	anba	large	7	FALSE	density	0.32
ANBA116	ANBA	ANBA1	anba	large	7	FALSE	density	0.33
BAAE110	BAAE	BAAE1	baae	large	7	FALSE	density	0.5
hase2j	hase	hase2	hase	small	7	FALSE	density	0.65
PELI21	PELI	PELI2	peli	large	7	FALSE	density	0.6
lepa2i	lepa	lepa2	lepa	small	7	FALSE	density	0.65
penu3f	penu	penu3	penu	small	7	FALSE	density	0.62
EXCU13	EXCU	EXCU1	excu	large	13	FALSE	density	0.63
PEPU23	PEPU	PEPU2	pepu	large	13	FALSE	density	0.57
alli3d	alli	alli3	alli	small	13	FALSE	density	0.63
basp2k	basp	basp2	basp	small	13	FALSE	density	0.52
ripi3i	ripi	ripi3	ripi	small	13	FALSE	density	0.36
ALLI316	ALLI	ALLI3	alli	large	13	FALSE	density	0.63
jasc2f	jasc	jasc2	jasc	small	13	FALSE	density	0.4
jasc3i	jasc	jasc3	jasc	small	13	FALSE	density	0.48
ripi1c	ripi	ripi1	ripi	small	13	FALSE	density	0.36
PELI17	PELI	PELI1	peli	large	13	FALSE	density	0.45
eute2c	eute	eute2	eute	small	13	FALSE	density	0.33
mede3g	mede	mede3	mede	small	13	FALSE	density	0.49
lepa2c	lepa	lepa2	lepa	small	13	FALSE	density	0.65
hase3f	hase	hase3	hase	small	13	FALSE	density	0.51
ANBA215	ANBA	ANBA2	anba	large	13	FALSE	density	0.31
baae2c	baae	baae2	baae	small	13	FALSE	density	0.43
ALLI212	ALLI	ALLI2	alli	large	13	FALSE	density	0.53
jasc1f	jasc	jasc1	jasc	small	13	FALSE	density	0.46
eute3f	eute	eute3	eute	small	13	FALSE	density	0.51
leer8f	leer	leer8	leer	small	13	FALSE	density	0.6
peli3l	peli	peli3	peli	small	13	FALSE	density	0.47
hase3d	hase	hase3	hase	small	13	FALSE	density	0.38
BAAE316	BAAE	BAAE3	baae	large	13	FALSE	density	0.43
MEDE216	MEDE	MEDE2	mede	large	13	FALSE	density	0.46
penu1d	penu	penu1	penu	small	13	FALSE	density	0.51
JASC318	JASC	JASC3	jasc	large	13	FALSE	density	0.55
hase1l	hase	hase1	hase	small	13	FALSE	density	0.43
JASC21	JASC	JASC2	jasc	large	13	FALSE	density	0.51
JASC17	JASC	JASC1	jasc	large	13	FALSE	density	0.51
anba1h	anba	anba1	anba	small	13	FALSE	density	0.38
lepa2j	lepa	lepa2	lepa	small	13	FALSE	density	0.75
EUSC19	EUSC	EUSC1	eusc	large	13	FALSE	density	0.46
EUSC113	EUSC	EUSC1	eusc	large	13	FALSE	density	0.47
acel2e	acel	acel2	acel	small	13	FALSE	density	0.48
basp3m	basp	basp3	basp	small	13	FALSE	density	0.54
mede3k	mede	mede3	mede	small	13	FALSE	density	0.47
ALLI23	ALLI	ALLI2	alli	large	13	FALSE	density	0.52
excu1a	excu	excu1	excu	small	13	FALSE	density	0.55
BAAE35	BAAE	BAAE3	baae	large	13	FALSE	density	0.48
baae1g	baae	baae1	baae	small	13	FALSE	density	0.5
acel1h	acel	acel1	acel	small	13	FALSE	density	0.52
pepu1f	pepu	pepu1	pepu	small	13	FALSE	density	0.33
penu2h	penu	penu2	penu	small	13	FALSE	density	0.33
eute3i	eute	eute3	eute	small	13	FALSE	density	0.42
eusc1k	eusc	eusc1	eusc	small	13	FALSE	density	0.53
eusc1g	eusc	eusc1	eusc	small	13	FALSE	density	0.51
ANBA38	ANBA	ANBA3	anba	large	13	FALSE	density	0.34
acpa3c	acpa	acpa3	acpa	small	13	FALSE	density	0.63
excu3f	excu	excu3	excu	small	13	FALSE	density	0.61
ANBA316	ANBA	ANBA3	anba	large	13	FALSE	density	0.32
acpa3b	acpa	acpa3	acpa	small	13	FALSE	density	0.61
leer5a	leer	leer5	leer	small	13	FALSE	density	0.63
PELI117	PELI	PELI1	peli	large	13	FALSE	density	0.6
isan1d	isan	isan1	isan	small	13	FALSE	density	0.62
excu1d	excu	excu1	excu	small	13	FALSE	density	0.67
excu1g	excu	excu1	excu	small	13	FALSE	density	0.57
acel1a	acel	acel1	acel	small	13	FALSE	density	0.59
PELI313	PELI	PELI3	peli	large	13	FALSE	density	0.56
olst4h	olst	olst4	olst	small	13	FALSE	density	0.56
jasc2k	jasc	jasc2	jasc	small	13	FALSE	density	0.48
LEPA22	LEPA	LEPA2	lepa	large	13	FALSE	density	0.66
eute3g	eute	eute3	eute	small	13	FALSE	density	0.5
cali3k	cali	cali3	cali	small	13	FALSE	density	0.61
olst4e	olst	olst4	olst	small	13	FALSE	density	0.55
MEDE22	MEDE	MEDE2	mede	large	13	FALSE	density	0.5
ALLI113	ALLI	ALLI1	alli	large	13	FALSE	density	0.56
jasc1l	jasc	jasc1	jasc	small	13	FALSE	density	0.43
LEPA15	LEPA	LEPA1	lepa	large	13	FALSE	density	0.61
JASC26	JASC	JASC2	jasc	large	13	FALSE	density	0.52
cota1b	cota	cota1	cota	small	13	FALSE	density	0.65
LEPA19	LEPA	LEPA1	lepa	large	13	FALSE	density	0.61
EUTE316	EUTE	EUTE3	eute	large	13	FALSE	density	0.66
mede2c	mede	mede2	mede	small	13	FALSE	density	0.47
BAAE26	BAAE	BAAE2	baae	large	13	FALSE	density	0.42
jasc1i	jasc	jasc1	jasc	small	13	FALSE	density	0.45
basp3i	basp	basp3	basp	small	13	FALSE	density	0.58
basp2g	basp	basp2	basp	small	13	FALSE	density	0.55
JASC23	JASC	JASC2	jasc	large	13	FALSE	density	0.52
EUSC11	EUSC	EUSC1	eusc	large	13	FALSE	density	0.47
PEPU38	PEPU	PEPU3	pepu	large	13	FALSE	density	0.59
acel2a	acel	acel2	acel	small	13	FALSE	density	0.57
pepu2a	pepu	pepu2	pepu	small	13	FALSE	density	0.61
isan1i	isan	isan1	isan	small	13	FALSE	density	0.68
pepu1i	pepu	pepu1	pepu	small	13	FALSE	density	0.56
pepu1c	pepu	pepu1	pepu	small	13	FALSE	density	0.59
acpa1e	acpa	acpa1	acpa	small	13	FALSE	density	0.64
EUSC111	EUSC	EUSC1	eusc	large	13	FALSE	density	0.5
acel1d	acel	acel1	acel	small	13	FALSE	density	0.58
cali1g	cali	cali1	cali	small	13	FALSE	density	0.57
alli2l	alli	alli2	alli	small	13	FALSE	density	0.6
mede2h	mede	mede2	mede	small	13	FALSE	density	0.43
acpa3a	acpa	acpa3	acpa	small	13	FALSE	density	0.67
isan2b	isan	isan2	isan	small	13	FALSE	density	0.62
leer7c	leer	leer7	leer	small	13	FALSE	density	0.66
ANBA31	ANBA	ANBA3	anba	large	13	FALSE	density	0.37
lepa2k	lepa	lepa2	lepa	small	13	FALSE	density	0.65
ACPA411	ACPA	ACPA4	acpa	large	13	FALSE	density	0.74
EUTE34	EUTE	EUTE3	eute	large	13	FALSE	density	0.64
LEPA33	LEPA	LEPA3	lepa	large	13	FALSE	density	0.61
hase1h	hase	hase1	hase	small	13	FALSE	density	0.53
cali3b	cali	cali3	cali	small	13	FALSE	density	0.6
ANBA26	ANBA	ANBA2	anba	large	13	FALSE	density	0.3
mede2d	mede	mede2	mede	small	13	FALSE	density	0.5
ACPA315	ACPA	ACPA3	acpa	large	13	FALSE	density	0.71
penu2i	penu	penu2	penu	small	13	FALSE	density	0.53
alli1h	alli	alli1	alli	small	13	FALSE	density	0.68
LEPA47	LEPA	LEPA4	lepa	large	13	FALSE	density	0.56
pepu3b	pepu	pepu3	pepu	small	13	FALSE	density	0.57
leer8b	leer	leer8	leer	small	13	FALSE	density	0.61
peli1i	peli	peli1	peli	small	13	FALSE	density	0.53
lepa1e	lepa	lepa1	lepa	small	13	FALSE	density	0.55
MEDE19	MEDE	MEDE1	mede	large	13	FALSE	density	0.48
hase3b	hase	hase3	hase	small	13	FALSE	density	0.53
PEPU35	PEPU	PEPU3	pepu	large	13	FALSE	density	0.59
ACPA314	ACPA	ACPA3	acpa	large	13	FALSE	density	0.7
cali3c	cali	cali3	cali	small	13	FALSE	density	0.5
cota1f	cota	cota1	cota	small	13	FALSE	density	0.68
EXCU38	EXCU	EXCU3	excu	large	13	FALSE	density	0.62
EUTE33	EUTE	EUTE3	eute	large	13	FALSE	density	0.68
EUSC29	EUSC	EUSC2	eusc	large	13	FALSE	density	0.48
ripi3f	ripi	ripi3	ripi	small	13	FALSE	density	0.46
pepu3f	pepu	pepu3	pepu	small	13	FALSE	density	0.54
ACPA35	ACPA	ACPA3	acpa	large	13	FALSE	density	0.71
MEDE310	MEDE	MEDE3	mede	large	13	FALSE	density	0.48
ANBA19	ANBA	ANBA1	anba	large	13	FALSE	density	0.27
anba2c	anba	anba2	anba	small	13	FALSE	density	0.43
isan1a	isan	isan1	isan	small	13	FALSE	density	0.6
eusc3b	eusc	eusc3	eusc	small	13	FALSE	density	0.57
olst4c	olst	olst4	olst	small	13	FALSE	density	0.63
leer4b	leer	leer4	leer	small	13	FALSE	density	0.65
acel2h	acel	acel2	acel	small	13	FALSE	density	0.49
eusc3e	eusc	eusc3	eusc	small	13	FALSE	density	0.51
hase2c	hase	hase2	hase	small	13	FALSE	density	0.55
PELI110	PELI	PELI1	peli	large	13	FALSE	density	0.54
EUTE314	EUTE	EUTE3	eute	large	13	FALSE	density	0.66
eusc1i	eusc	eusc1	eusc	small	13	FALSE	density	0.47
PEPU37	PEPU	PEPU3	pepu	large	13	FALSE	density	0.55
peli1b	peli	peli1	peli	small	13	FALSE	density	0.55
eute3k	eute	eute3	eute	small	13	FALSE	density	0.4
EUSC32	EUSC	EUSC3	eusc	large	13	FALSE	density	0.43
penu2a	penu	penu2	penu	small	13	FALSE	density	0.38
PEPU12	PEPU	PEPU1	pepu	large	13	FALSE	density	0.52
penu5a	penu	penu5	penu	small	13	FALSE	density	0.55
ripi3a	ripi	ripi3	ripi	small	13	FALSE	density	0.39
ACPA48	ACPA	ACPA4	acpa	large	13	FALSE	density	0.73
leer7b	leer	leer7	leer	small	13	FALSE	density	0.62
anba3j	anba	anba3	anba	small	13	FALSE	density	0.52
peli2h	peli	peli2	peli	small	13	FALSE	density	0.52
MEDE24	MEDE	MEDE2	mede	large	13	FALSE	density	0.48
isan2f	isan	isan2	isan	small	13	FALSE	density	0.54
cali1k	cali	cali1	cali	small	13	FALSE	density	0.61
alli2g	alli	alli2	alli	small	13	FALSE	density	0.58
olst4b	olst	olst4	olst	small	13	FALSE	density	0.52
EXCU312	EXCU	EXCU3	excu	large	13	FALSE	density	0.6
peli1d	peli	peli1	peli	small	13	FALSE	density	0.47
EXCU24	EXCU	EXCU2	excu	large	13	FALSE	density	0.59
peli3f	peli	peli3	peli	small	13	FALSE	density	0.53
MEDE36	MEDE	MEDE3	mede	large	13	FALSE	density	0.52
EUTE35	EUTE	EUTE3	eute	large	13	FALSE	density	0.65
baae2g	baae	baae2	baae	small	13	FALSE	density	0.47
LEPA44	LEPA	LEPA4	lepa	large	13	FALSE	density	0.59
BAAE37	BAAE	BAAE3	baae	large	13	FALSE	density	0.47
lepa2b	lepa	lepa2	lepa	small	13	FALSE	density	0.63
acpa4a	acpa	acpa4	acpa	small	13	FALSE	density	0.66
EXCU31	EXCU	EXCU3	excu	large	13	FALSE	density	0.61
alli3b	alli	alli3	alli	small	13	FALSE	density	0.65
eusc2b	eusc	eusc2	eusc	small	13	FALSE	density	0.58
PELI32	PELI	PELI3	peli	large	13	FALSE	density	0.54
ripi2a	ripi	ripi2	ripi	small	13	FALSE	density	0.45
EUTE13	EUTE	EUTE1	eute	large	13	FALSE	density	0.59
isan3f	isan	isan3	isan	small	13	FALSE	density	0.59
cota5c	cota	cota5	cota	small	13	FALSE	density	0.72
alli1e	alli	alli1	alli	small	13	FALSE	density	0.62
baae3j	baae	baae3	baae	small	13	FALSE	density	0.5
basp1j	basp	basp1	basp	small	13	FALSE	density	0.48
BAAE19	BAAE	BAAE1	baae	large	13	FALSE	density	0.45
cali3g	cali	cali3	cali	small	13	FALSE	density	0.55
anba1f	anba	anba1	anba	small	13	FALSE	density	0.38
olst1k	olst	olst1	olst	small	13	FALSE	density	0.49
eute3l	eute	eute3	eute	small	13	FALSE	density	0.3
baae3k	baae	baae3	baae	small	13	FALSE	density	0.4
acpa4j	acpa	acpa4	acpa	small	13	FALSE	density	0.68
lepa3l	lepa	lepa3	lepa	small	13	FALSE	density	0.57
olst1h	olst	olst1	olst	small	13	FALSE	density	0.45
cota6d	cota	cota6	cota	small	13	FALSE	density	0.46
baae2i	baae	baae2	baae	small	13	FALSE	density	0.43
ACPA111	ACPA	ACPA1	acpa	large	13	FALSE	density	0.71
anba1c	anba	anba1	anba	small	13	FALSE	density	0.42
excu1c	excu	excu1	excu	small	13	FALSE	density	0.64
ALLI14	ALLI	ALLI1	alli	large	13	FALSE	density	0.58
cota1h	cota	cota1	cota	small	13	FALSE	density	0.62
anba2l	anba	anba2	anba	small	13	FALSE	density	0.47
mede2f	mede	mede2	mede	small	13	FALSE	density	0.44
basp2i	basp	basp2	basp	small	13	FALSE	density	0.62
excu1k	excu	excu1	excu	small	13	FALSE	density	0.62
ALLI15	ALLI	ALLI1	alli	large	13	FALSE	density	0.59
BAAE312	BAAE	BAAE3	baae	large	13	FALSE	density	0.47
ripi2f	ripi	ripi2	ripi	small	13	FALSE	density	0.43
penu2k	penu	penu2	penu	small	13	FALSE	density	0.54
PELI312	PELI	PELI3	peli	large	13	FALSE	density	0.58
cota5a	cota	cota5	cota	small	13	FALSE	density	0.62
JASC33	JASC	JASC3	jasc	large	13	FALSE	density	0.64
PEPU25	PEPU	PEPU2	pepu	large	13	FALSE	density	0.58
EXCU32	EXCU	EXCU3	excu	large	13	FALSE	density	0.62
ACPA41	ACPA	ACPA4	acpa	large	25	FALSE	density	0.62
cali2g	cali	cali2	cali	small	25	FALSE	density	0.51
excu2i	excu	excu2	excu	small	25	FALSE	density	0.32
BAAE38	BAAE	BAAE3	baae	large	25	FALSE	density	0.37
eusc3i	eusc	eusc3	eusc	small	25	FALSE	density	0.41
BAAE211	BAAE	BAAE2	baae	large	25	FALSE	density	0.34
MEDE112	MEDE	MEDE1	mede	large	25	FALSE	density	0.38
PELI12	PELI	PELI1	peli	large	25	FALSE	density	0.51
peli2i	peli	peli2	peli	small	25	FALSE	density	0.49
cota1a	cota	cota1	cota	small	25	FALSE	density	0.18
mede1a	mede	mede1	mede	small	25	FALSE	density	0.27
acpa4b	acpa	acpa4	acpa	small	25	FALSE	density	0.67
basp2j	basp	basp2	basp	small	25	FALSE	density	0.29
cali3l	cali	cali3	cali	small	25	FALSE	density	0.45
eute1k	eute	eute1	eute	small	25	FALSE	density	0.46
PEPU210	PEPU	PEPU2	pepu	large	25	FALSE	density	0.41
lepa3i	lepa	lepa3	lepa	small	25	FALSE	density	0.61
LEPA23	LEPA	LEPA2	lepa	large	25	FALSE	density	0.6
acel1b	acel	acel1	acel	small	25	FALSE	density	0.59
penu3c	penu	penu3	penu	small	25	FALSE	density	0.35
JASC36	JASC	JASC3	jasc	large	25	FALSE	density	0.53
