unique,code,species,size,time,pmr,codeStem
mede1c,mede,mede,small,59,0.2755989243257424,mede1
olst2j,olst,olst,small,59,0,olst2
acpa4k,acpa,acpa,small,59,0.4991147370739229,acpa4
penu1c,penu,penu,small,59,0,penu1
BAAE32,BAAE,baae,large,59,0.3347568091608418,BAAE3
acel2c,acel,acel,small,59,0,acel2
alli1c,alli,alli,small,59,0.4010330377756722,alli1
EUTE27,EUTE,eute,large,59,0.5324131813274886,EUTE2
leer9b,leer,leer,small,59,0.26675564698054,leer9
acel5k,acel,acel,small,59,0.2685788835056235,acel5
alli2h,alli,alli,small,59,0.34852397399679974,alli2
ANBA114,ANBA,anba,large,59,0,ANBA1
EUTE318,EUTE,eute,large,59,0.6388995321873329,EUTE3
peli1c,peli,peli,small,59,0,peli1
leer1c,leer,leer,small,59,0,leer1
pepu3j,pepu,pepu,small,59,0,pepu3
basp3h,basp,basp,small,59,0,basp3
lepa1c,lepa,lepa,small,59,0.4082006891988612,lepa1
mede1b,mede,mede,small,59,0.31639249912204,mede1
acpa4f,acpa,acpa,small,59,0.4986997849297664,acpa4
leer10c,leer,leer,small,59,0,leer10
eute3j,eute,eute,small,59,0.16740690196973262,eute3
jasc1a,jasc,jasc,small,59,0.2469661175333738,jasc1
acel2g,acel,acel,small,59,0,acel2
jasc3b,jasc,jasc,small,59,0.19015967683682983,jasc3
MEDE214,MEDE,mede,large,59,0.43364057570279346,MEDE2
cota6e,cota,cota,small,59,0,cota6
LEPA46,LEPA,lepa,large,59,0,LEPA4
baae2d,baae,baae,small,59,0,baae2
leer8e,leer,leer,small,59,0,leer8
pepu3i,pepu,pepu,small,59,0,pepu3
lepa3h,lepa,lepa,small,59,0,lepa3
lepa3f,lepa,lepa,small,59,0,lepa3
alli2e,alli,alli,small,59,0.19429907958009737,alli2
ANBA25,ANBA,anba,large,59,0.17921787951231447,ANBA2
acel1k,acel,acel,small,59,0.31344042547447853,acel1
EUTE37,EUTE,eute,large,59,0.6953444205856962,EUTE3
PEPU15,PEPU,pepu,large,59,0,PEPU1
eute1c,eute,eute,small,59,0,eute1
ANBA29,ANBA,anba,large,59,0,ANBA2
EXCU21,EXCU,excu,large,59,0.1324096077403937,EXCU2
acpa4g,acpa,acpa,small,59,0.4141718111899209,acpa4
JASC211,JASC,jasc,large,59,0.41187941083644863,JASC2
cota2a,cota,cota,small,59,0,cota2
ALLI313,ALLI,alli,large,59,0.2548909084211612,ALLI3
penu5d,penu,penu,small,59,0,penu5
ANBA210,ANBA,anba,large,59,0,ANBA2
ACPA110,ACPA,acpa,large,59,0.3829417154462905,ACPA1
ALLI16,ALLI,alli,large,59,0.27165682641156863,ALLI1
pepu1k,pepu,pepu,small,59,0.32853279355956794,pepu1
acpa1g,acpa,acpa,small,59,0.2429335327389854,acpa1
cota6a,cota,cota,small,59,0,cota6
LEPA27,LEPA,lepa,large,59,0.5441034477465977,LEPA2
ALLI213,ALLI,alli,large,59,0.16066712716343517,ALLI2
MEDE33,MEDE,mede,large,59,0.4141419671648642,MEDE3
eute1h,eute,eute,small,59,0.0790894845063012,eute1
EUSC28,EUSC,eusc,large,59,0.4176889505384731,EUSC2
ripi2e,ripi,ripi,small,59,0,ripi2
anba3h,anba,anba,small,59,0.1668786248399677,anba3
EUTE317,EUTE,eute,large,59,0.6353126436380458,EUTE3
baae1e,baae,baae,small,59,0.4752573208318429,baae1
lepa1l,lepa,lepa,small,59,0.5874034890853522,lepa1
anba1e,anba,anba,small,59,0.07904908109630678,anba1
excu1f,excu,excu,small,59,0.333496201764945,excu1
cali3e,cali,cali,small,59,0.39556193953752056,cali3
basp3j,basp,basp,small,59,0.18984638734854695,basp3
ALLI312,ALLI,alli,large,59,0.49315977144675915,ALLI3
lepa2e,lepa,lepa,small,59,0.6925889918936744,lepa2
leer3a,leer,leer,small,59,0.407043880985716,leer3
cota2e,cota,cota,small,59,0.39937715211548797,cota2
PEPU11,PEPU,pepu,large,59,0.5098501142980272,PEPU1
MEDE215,MEDE,mede,large,59,0.44507482047940145,MEDE2
peli1k,peli,peli,small,59,0.3826315105728109,peli1
pepu3a,pepu,pepu,small,59,0.6682538453005242,pepu3
hase1i,hase,hase,small,59,0.17217463324933757,hase1
cota5e,cota,cota,small,59,0.3441218804148151,cota5
basp1a,basp,basp,small,59,0.437642697902318,basp1
ripi3k,ripi,ripi,small,59,0.045514407351311695,ripi3
EXCU311,EXCU,excu,large,59,0.37729986804510357,EXCU3
PELI31,PELI,peli,large,59,0.556811315355899,PELI3
hase3l,hase,hase,small,59,0.091528463630312,hase3
ACPA13,ACPA,acpa,large,59,0.49234160995161036,ACPA1
acel5c,acel,acel,small,59,0.23630694302879526,acel5
BAAE216,BAAE,baae,large,59,0,BAAE2
olst4i,olst,olst,small,59,0.2383760130967851,olst4
eute2j,eute,eute,small,59,0,eute2
mede2e,mede,mede,small,59,0.43833875584990734,mede2
cali2b,cali,cali,small,59,0.2011136870202445,cali2
JASC25,JASC,jasc,large,59,0.42988163078894026,JASC2
peli3i,peli,peli,small,59,0.022363561861461788,peli3
MEDE312,MEDE,mede,large,59,0.2674187111412031,MEDE3
basp3k,basp,basp,small,59,0.26780200753853717,basp3
pepu1d,pepu,pepu,small,59,0.28207628043819094,pepu1
ACPA310,ACPA,acpa,large,59,0.3843056019517508,ACPA3
eusc3a,eusc,eusc,small,59,0,eusc3
peli2g,peli,peli,small,59,0.14465923343174367,peli2
peli2f,peli,peli,small,59,0.12388088424868984,peli2
isan4b,isan,isan,small,59,0,isan4
anba2k,anba,anba,small,59,0.41164734820620497,anba2
ripi3h,ripi,ripi,small,59,0.06504075899233215,ripi3
ACPA46,ACPA,acpa,large,59,0.48091921364671475,ACPA4
PEPU24,PEPU,pepu,large,59,0.3428336539289639,PEPU2
olst1d,olst,olst,small,59,0,olst1
JASC29,JASC,jasc,large,59,0.5004141383366802,JASC2
baae2a,baae,baae,small,59,0.5273929886298881,baae2
acpa4c,acpa,acpa,small,59,0.4431045873900873,acpa4
olst2h,olst,olst,small,59,0.36906696936349265,olst2
BAAE315,BAAE,baae,large,59,0.34974240953731806,BAAE3
eute3c,eute,eute,small,59,0,eute3
EUSC114,EUSC,eusc,large,59,0.2274757087241039,EUSC1
excu3k,excu,excu,small,59,0.014231606820024952,excu3
cali1l,cali,cali,small,59,0.2945062171751567,cali1
leer4a,leer,leer,small,59,0.6066965830661624,leer4
eute1j,eute,eute,small,59,0,eute1
ACPA116,ACPA,acpa,large,59,0.4759901396548905,ACPA1
PELI11,PELI,peli,large,59,0.2777071651412707,PELI1
EUSC312,EUSC,eusc,large,59,0.373361018793547,EUSC3
EXCU17,EXCU,excu,large,59,0.37710158367233426,EXCU1
excu1e,excu,excu,small,59,0.4642782122778568,excu1
hase2l,hase,hase,small,59,0,hase2
alli2d,alli,alli,small,59,0.41063752844105894,alli2
baae2l,baae,baae,small,59,0.14148465068442218,baae2
jasc3h,jasc,jasc,small,59,0.2714157106120129,jasc3
mede3i,mede,mede,small,59,0.3387753550617552,mede3
peli1j,peli,peli,small,59,0.3167768337129104,peli1
jasc1k,jasc,jasc,small,59,0.12108269796726394,jasc1
penu4d,penu,penu,small,59,0.16180446535096646,penu4
isan2e,isan,isan,small,59,0.7331288546894161,isan2
alli3c,alli,alli,small,59,0.5633687018078763,alli3
EUSC311,EUSC,eusc,large,59,0.5061872978706506,EUSC3
anba3b,anba,anba,small,59,0.2590394296822287,anba3
PELI24,PELI,peli,large,59,0.08809792634992634,PELI2
PEPU111,PEPU,pepu,large,59,0.27114165713963007,PEPU1
lepa2h,lepa,lepa,small,59,0.47765302988180286,lepa2
excu3d,excu,excu,small,59,0.40310501166177504,excu3
cali2a,cali,cali,small,59,0.8024262677035485,cali2
basp1h,basp,basp,small,59,0,basp1
isan3g,isan,isan,small,59,0.31216561738063175,isan3
EXCU18,EXCU,excu,large,59,0.3142344863053041,EXCU1
excu2b,excu,excu,small,59,0.3792533140223609,excu2
PELI113,PELI,peli,large,59,0.37970320022350335,PELI1
anba3d,anba,anba,small,59,0.03417300108565558,anba3
JASC37,JASC,jasc,large,59,0.5006257905447555,JASC3
acpa4i,acpa,acpa,small,59,0.5139176206567908,acpa4
penu3b,penu,penu,small,59,0,penu3
EXCU310,EXCU,excu,large,59,0.19806001885950697,EXCU3
ALLI115,ALLI,alli,large,59,0.23085998192243504,ALLI1
olst2a,olst,olst,small,59,0,olst2
EUSC16,EUSC,eusc,large,59,0.2611771984876922,EUSC1
LEPA43,LEPA,lepa,large,59,0.33162979505939244,LEPA4
pepu1l,pepu,pepu,small,59,0.041297092184058075,pepu1
LEPA36,LEPA,lepa,large,59,0.7502350978652879,LEPA3
PELI115,PELI,peli,large,59,0.3171378427227834,PELI1
penu2f,penu,penu,small,59,0.6912221163388413,penu2
eusc2a,eusc,eusc,small,59,0,eusc2
EXCU19,EXCU,excu,large,59,0.30024329283312784,EXCU1
cali3d,cali,cali,small,59,0.7459944756638875,cali3
excu1i,excu,excu,small,59,0.41865464635613925,excu1
BAAE36,BAAE,baae,large,59,0,BAAE3
ALLI33,ALLI,alli,large,59,0.5330335385690259,ALLI3
PEPU310,PEPU,pepu,large,59,0.4270097722100536,PEPU3
hase1b,hase,hase,small,59,0,hase1
eusc2k,eusc,eusc,small,59,0,eusc2
BAAE111,BAAE,baae,large,59,0.28786098568744983,BAAE1
mede2g,mede,mede,small,59,0.19045396192417516,mede2
hase3g,hase,hase,small,59,0.05356208858595442,hase3
EUTE311,EUTE,eute,large,59,0.6783461329808744,EUTE3
isan2a,isan,isan,small,59,0,isan2
anba1b,anba,anba,small,59,0,anba1
EUSC310,EUSC,eusc,large,59,0.40765521281634126,EUSC3
ripi1k,ripi,ripi,small,59,0.15793212963350164,ripi1
jasc2d,jasc,jasc,small,59,0.32756191748278285,jasc2
hase3a,hase,hase,small,59,0.14968302673684716,hase3
isan2c,isan,isan,small,59,0.46705218144590177,isan2
olst1g,olst,olst,small,59,0.03099474289549701,olst1
PELI39,PELI,peli,large,59,0.5413421300126962,PELI3
MEDE28,MEDE,mede,large,59,0.3217525011825775,MEDE2
LEPA31,LEPA,lepa,large,59,0.884089467097711,LEPA3
MEDE18,MEDE,mede,large,59,0.24090991062377382,MEDE1
JASC314,JASC,jasc,large,59,0.2346170073416527,JASC3
isan5d,isan,isan,small,59,0.29090237528290297,isan5
jasc1c,jasc,jasc,small,59,0.05210562009349537,jasc1
acel1g,acel,acel,small,59,0.485689788965923,acel1
baae2j,baae,baae,small,59,0.14487367078211363,baae2
BAAE27,BAAE,baae,large,59,0.15243836420899556,BAAE2
cali2h,cali,cali,small,59,0.846203025475327,cali2
penu3i,penu,penu,small,59,0.495104044612939,penu3
JASC18,JASC,jasc,large,59,0.3630207755406952,JASC1
ACPA312,ACPA,acpa,large,59,0.555200473716199,ACPA3
alli3i,alli,alli,small,59,0.6630768521485992,alli3
cota2g,cota,cota,small,59,0.2741476130361171,cota2
LEPA16,LEPA,lepa,large,59,0.48656009098423597,LEPA1
EUTE115,EUTE,eute,large,59,0.43089539936494753,EUTE1
ripi1d,ripi,ripi,small,59,0,ripi1
ALLI311,ALLI,alli,large,59,0.6809956168730428,ALLI3
baae3c,baae,baae,small,59,0.772642587226904,baae3
